iden,year,name,profit,cumprofit,income,yield,cost,Ncost,disease,diseaseImpact,weedpenalty,newN,newseedbank
0.95,2,sprayed pasture,-207.57499999999999,-121.20453860248789,0.0,2.3019596251934686,230.0,0.0,0.42716557279224282,0.0,0.23268012493551038,57.548990629836716,271.752832449645
0.1,3,wheat,-133.14097153120602,-254.34551013369389,319.61294274533486,0.91317983641524247,350.0,124.90201874032657,0.1,0.034403999831826189,0.11799503737256622,0.0,443.4560742977157
0.25,4,wheat,-98.974954879697194,-353.32046501339107,468.48472018514627,1.3385277719575608,350.0,240.0,0.23679896439837536,0.042732497630221952,0.12958348443534262,0.0,900.7016756515081
0.35,5,sprayed pasture,-177.96961562499996,-531.29008063839103,0.0,1.8685258520682231,230.0,0.0,0.34303117067506095,0.0,0.2636686302615836,46.713146301705578,391.2982689962665
0.6,6,wheat,107.19840995964208,-424.09167067874898,642.40365236918046,1.8354390067690869,350.0,146.57370739658884,0.1,0.045329807526206169,0.12609562527509854,0.0,1048.6704692059895
0.4,7,wheat,-30.312655034840578,-454.40432571358957,546.59310306867644,1.5616945801962185,350.0,240.0,0.21314761044731498,0.050464612375698423,0.16810924867487098,0.0,2335.6457508556136
0.05,8,sprayed pasture,-152.58669919648432,-606.99102491007386,0.0,0.6705814165319447,230.0,0.0,0.41476783868547606,0.0,0.3465237471846331,16.764535413298617,745.4568205453838
0.65,9,wheat,48.861796132943745,-558.12922877713015,633.99864340687452,1.8114246954482129,350.0,206.47092917340277,0.1,0.032184788245358371,0.14924372796889895,0.0,2015.0607083857833
0.95,0,wheat,46.163662335259772,46.163662335259772,636.06366233525978,1.8173247495293137,350.0,239.9,0.31433311869396496,0.079536815173464823,0.10256410256410253,0.0,186.740365443787
0.15,1,wheat,-211.82640786948178,-165.66274553422201,367.02483382159812,1.0486423823474231,350.0,240.0,0.36436310067735028,0.082958552435873842,0.11214248216573341,0.0,338.65884767056855
0.65,2,sprayed pasture,-207.57499999999999,-373.23774553422197,0.0,2.3244298804972572,230.0,0.0,0.41261239673600436,0.0,0.22519003983424757,58.110747012431432,173.11393655486208
0.6,3,wheat,154.68260547144538,-218.55514006277659,654.1926835187387,1.8691219529106819,350.0,123.77850597513714,0.1,0.044106464948378124,0.11119716105121291,0.0,471.26051015854557
0.35,4,wheat,-47.084925471764535,-265.64006553454112,532.19206363147669,1.5205487532327906,350.0,240.0,0.23122298506577868,0.059261288719563737,0.13143145013214985,0.0,1048.9932220479784
0.3,5,sprayed pasture,-177.96961562499996,-443.60968115954108,0.0,1.7230578149667006,230.0,0.0,0.40724805520388646,0.0,0.2731919999183283,43.076445374167513,441.0889814831291
0.4,6,wheat,57.676888363249908,-385.93279279629115,582.3092567720397,1.6637407336343992,350.0,153.84710925166496,0.1,0.033367921482188104,0.1294257971057513,0.0,1023.993751893018
0.55,7,wheat,19.447172954446824,-366.48561984184431,617.84782233918679,1.7652794923976767,350.0,240.0,0.18955330988142149,0.037191258258510981,0.1666052306293737,0.0,2540.3482451491955
0.5,8,sprayed pasture,-152.58669919648432,-519.0723190383286,0.0,1.9294567591491931,230.0,0.0,0.30687276761017268,0.0,0.356847746950269,48.23641897872983,1096.248700093348
0.45,9,wheat,53.536300119909463,-465.53601891841913,578.47178760482757,1.6527765360137932,350.0,143.52716204254034,0.1,0.045818406313877083,0.1709938177913345,0.0,2525.720302801146
0.5,0,wheat,61.072716764727346,61.072716764727346,650.97271676472735,1.8599220478992211,350.0,239.9,0.30718546433809157,0.05796156015493998,0.10256410256410253,0.0,128.34319526627218
0.05,1,wheat,-365.76857369314973,-304.69585692842236,204.98044874405289,0.58565842498300824,350.0,240.0,0.47900687334599268,0.1274427995355088,0.10807700962504319,0.0,178.5966906551781
0.8,2,sprayed pasture,-207.57499999999999,-512.27085692842229,0.0,2.3595449359664831,230.0,0.0,0.39054574316446483,0.0,0.21348502134450553,58.98862339916208,99.05610850535658
0.75,3,wheat,170.60903538527123,-341.66182154315106,671.01273469783712,1.9171792419938203,350.0,122.02275320167584,0.1,0.025202947245109276,0.10602406158863009,0.0,300.61745152648825
0.3,4,wheat,-65.436457682394632,-407.0982792255457,509.66119635988719,1.4561748467425348,350.0,240.0,0.29362384864702962,0.048230373886774702,0.11996467150150447,0.0,648.0820974061211
0.95,5,sprayed pasture,-177.96961562499996,-585.0678948505456,0.0,2.2594277134583423,230.0,0.0,0.37252033641956461,0.0,0.24685742884721917,56.485692836458554,392.03959090587284
0.35,6,wheat,51.526994472202468,-533.54090037834317,547.12460522203412,1.5632131577772403,350.0,127.02861432708289,0.1,0.038715835098905395,0.1261453942302715,0.0,877.4866757940938
0.45,7,wheat,-13.343254517759844,-546.88415489610304,570.89282271991306,1.631122350628323,350.0,240.0,0.25107872458418745,0.073333301583501695,0.1575625828691274,0.0,2051.6113773948146
0.7,8,sprayed pasture,-152.58669919648432,-699.47085409258739,0.0,2.0050884261365391,230.0,0.0,0.40275804458516989,0.0,0.3316371912878203,50.127210653413478,981.6211798290167
0.4,9,wheat,44.103802968418591,-655.36705112416882,559.72391153713397,1.5992111758203826,350.0,139.74557869317306,0.1,0.032421850407202107,0.16400994415404602,0.0,2196.116623284215
0.55,0,wheat,71.288349593223501,71.288349593223501,661.18834959322351,1.8891095702663527,350.0,239.9,0.2490221125645678,0.043178269605354112,0.10256410256410253,0.0,132.804544852071
0.8,1,wheat,48.271104252281503,119.559453845505,640.81168868661211,1.8308905391046062,350.0,240.0,0.27855643855200085,0.066607646716667246,0.10838891127314298,0.0,417.70003102662514
0.95,2,sprayed pasture,-207.57499999999999,-88.015546154494984,0.0,2.3074722037350526,230.0,0.0,0.36750457074526344,0.0,0.2308425987549826,57.686805093376314,256.27275700671254
0.75,3,wheat,161.05020844072561,73.034662286230628,662.4674260467807,1.8927640744193734,350.0,124.62638981324737,0.1,0.025725861847780231,0.11693508750425163,0.0,768.8748529682535
0.2,4,wheat,-152.52065502721402,-79.485992740983392,402.74464741404495,1.1506989926115569,350.0,240.0,0.21246754162475054,0.071567866108926445,0.1507312017717446,0.0,1441.1046761507655
0.4,5,sprayed pasture,-177.96961562499996,-257.45560836598338,0.0,1.8946670774359782,230.0,0.0,0.30431687956365672,0.0,0.29722600542630173,47.366676935899456,625.1075378799319
0.1,6,wheat,-135.43526062552695,-392.89086899151033,311.02401965822963,0.88864005616637043,350.0,145.2666461282011,0.1,0.034607197539804492,0.1415164014721617,0.0,996.2037378221266
0.15,7,wheat,-164.44838105067456,-557.33925004218486,354.51439444729607,1.0128982698494173,350.0,240.0,0.21949700328876701,0.058251910467011149,0.16490493652811844,0.0,1711.1205473934501
0.45,8,sprayed pasture,-152.58669919648432,-709.9259492386692,0.0,1.9577674068583231,230.0,0.0,0.34255945692057871,0.0,0.31287272886250483,48.944185171458074,749.5401362134287
0.35,9,wheat,26.119130916361225,-683.806818322308,533.55416099999161,1.5244404599999759,350.0,142.11162965708385,0.1,0.036812836994647775,0.14950346822014438,0.0,1636.8291092555137
0.65,0,wheat,57.600920266994848,57.600920266994848,647.50092026699485,1.8500026293342711,350.0,239.9,0.30800218850841848,0.062985681246278458,0.10256410256410253,0.0,142.02321183431954
0.45,1,wheat,-4.1408373225237876,53.460082944471061,585.64122387102759,1.6732606396315073,350.0,240.0,0.39733050470371539,0.10117218590768062,0.10903271567204409,0.0,349.5503655700467
0.05,2,sprayed pasture,-207.57499999999999,-154.11491705552893,0.0,0.79428676752426641,230.0,0.0,0.52444113038776075,0.0,0.2259738672942153,19.85716918810666,119.24846442268695
0.4,3,wheat,39.624539764002684,-114.49037729152624,596.50177448455668,1.7042907842415904,350.0,200.28566162378667,0.1,0.034198516951921401,0.10744050292531038,0.0,283.22572942075124
0.1,4,wheat,-227.83843712450914,-342.32881441603536,310.2741696279075,0.88649762750830707,350.0,240.0,0.29130760557221902,0.061783865751486457,0.11877896788914877,0.0,461.81752177209313
0.5,5,sprayed pasture,-177.96961562499996,-520.29843004103532,0.0,2.2981142930344145,230.0,0.0,0.35835318203599742,0.0,0.23396190232186176,57.452857325860364,219.72063806140014
0.2,6,wheat,-32.154336235401992,-552.45276627643727,431.35235778047098,1.2324353079442028,350.0,125.09428534827927,0.1,0.046389578051312351,0.11442215673467693,0.0,427.55115894740936
0.15,7,wheat,-154.01071593939264,-706.46348221582991,369.46084678439234,1.0556024193839781,350.0,240.0,0.21797171354027248,0.059520766022698818,0.12852285645304395,0.0,762.6483626572564
0.75,8,sprayed pasture,-152.58669919648432,-859.05018141231426,0.0,2.2362729679254678,230.0,0.0,0.2680515809218747,0.0,0.2545756773581773,55.906824198136697,398.6005394741886
0.3,9,wheat,24.989928576140077,-834.06025283617419,517.83720758320237,1.4795348788091496,350.0,128.18635160372662,0.1,0.025631371844263527,0.12658561927458722,0.0,853.4523185877515
0.65,0,wheat,56.992824605194841,56.992824605194841,646.89282460519485,1.8482652131576995,350.0,239.9,0.31432408462017136,0.063865671257788664,0.10256410256410253,0.0,142.02321183431954
0.3,1,wheat,-80.480992646576553,-23.488168041381712,505.28316563518257,1.443666187529093,350.0,240.0,0.45617446770371439,0.067983822834192645,0.10903271567204409,0.0,309.62939528976847
0.15,2,sprayed pasture,-207.57499999999999,-231.06316804138169,0.0,1.3644659829882146,230.0,0.0,0.42988799542253303,0.0,0.22309310826412465,34.111649574705368,121.59875800411965
0.7,3,wheat,116.65666075435023,-114.40650728703146,657.83928811328087,1.8795408231808026,350.0,171.77670085058926,0.1,0.04264724386116036,0.1076050783463186,0.0,355.5344450526762
0.95,4,wheat,33.391104239877492,-81.015403047153967,630.99551628962638,1.8028443322560752,350.0,240.0,0.23384799675515869,0.064859822021259741,0.12368785367420676,0.0,1298.2714954570597
0.5,5,sprayed pasture,-177.96961562499996,-258.98501867215396,0.0,2.1340274830326469,230.0,0.0,0.33527906028914412,0.0,0.2886575056557843,53.350687075816175,592.119945300603
0.8,6,wheat,114.8044700033681,-144.18054866878586,639.47565822694207,1.8270733092198344,350.0,133.29862584836764,0.1,0.035019097829536862,0.13937377832116704,0.0,1801.7456899224276
0.05,7,wheat,-280.51328182192276,-424.69383049070859,188.31261570731763,0.53803604487805035,350.0,240.0,0.31765582412936566,0.093213152040741182,0.21153389374945286,0.0,2258.2060694474944
0.2,8,sprayed pasture,-152.58669919648432,-577.28052968719294,0.0,1.3083987524188923,230.0,0.0,0.35636739064411915,0.0,0.3425312027323637,32.709968810472304,851.1812766747552
0.6,9,wheat,60.108198124250265,-517.17233156294265,619.95214396579559,1.771291839902273,350.0,174.58006237905539,0.1,0.046143859004284082,0.1559181517030781,0.0,2209.110364687721
0.1,0,wheat,-279.6669011511766,-279.6669011511766,310.23309884882337,0.88638028242520961,350.0,239.9,0.38883576104629597,0.078857495245071643,0.10256410256410253,0.0,82.84432307692308
0.35,1,wheat,-56.047944054136046,-335.71484520531266,531.002164153541,1.5171490404386885,350.0,240.0,0.41421662171744617,0.089203205904061722,0.10488358915890494,0.0,189.53566507091068
0.25,2,sprayed pasture,-207.57499999999999,-543.28984520531264,0.0,1.7211723790497715,230.0,0.0,0.42923959225156766,0.0,0.21429621341495642,43.029309476244286,80.66995273154296
0.65,3,wheat,139.93914323291088,-403.35070197240179,667.15950990934073,1.9061700283124021,350.0,153.94138104751141,0.1,0.032201108750197029,0.10473040443219339,0.0,228.62594464891953
0.2,4,wheat,-138.64599289728582,-541.99669486968764,419.77909267450576,1.1993688362128736,350.0,240.0,0.20993211081586563,0.071331721400830231,0.11503570673491437,0.0,444.60331997071546
0.15,5,sprayed pasture,-177.96961562499996,-719.9663104946876,0.0,1.3475096483197875,230.0,0.0,0.30021553536299994,0.0,0.23274779619825015,33.687741207994684,173.541376630202
0.4,6,wheat,52.956156719153199,-667.01015377553438,594.66470384443596,1.6990420109841027,350.0,172.62451758401062,0.1,0.033071109184513107,0.1112268448988688,0.0,410.574970728559
0.85,7,wheat,21.96583780999395,-645.04431596554048,621.45448185692362,1.7755842338769245,350.0,240.0,0.3048336695211063,0.075094449648500344,0.12738793451438757,0.0,1320.8061632707568
0.75,8,sprayed pasture,-152.58669919648432,-797.63101516202482,0.0,2.1299303829897158,230.0,0.0,0.31050013703065577,0.0,0.29002320567009465,53.248259574742896,670.0579495894549
0.7,9,wheat,92.090331732295269,-705.5406834297296,629.62076443914088,1.7989164698261169,350.0,133.50348085051422,0.1,0.044287763723911563,0.14441892294638292,0.0,1883.8457892454803
0.75,0,wheat,69.289006053815655,69.289006053815655,659.18900605381566,1.8833971601537589,350.0,239.9,0.26103081595617944,0.046071568233810561,0.10256410256410253,0.0,152.28957692307694
0.6,1,wheat,25.42048854190578,94.709494595721438,616.75840899147977,1.7621668828327994,350.0,240.0,0.38209391323211311,0.10027106714011765,0.10974859483937316,0.0,415.19729119110826
0.65,2,sprayed pasture,-207.57499999999999,-112.86550540427855,0.0,2.3080053532120122,230.0,0.0,0.41686758306656418,0.0,0.23066488226266257,57.700133830300302,211.32554930989966
0.35,3,wheat,69.831357122792042,-43.034148281486509,556.04759018782283,1.5887074005366366,350.0,124.5997323393994,0.1,0.03660141926101227,0.11384297972938706,0.0,479.06565097090385
0.45,4,wheat,-1.7047766957523178,-44.738924977238824,587.90698144335624,1.6797342326953035,350.0,240.0,0.24677828081339864,0.073874391087124944,0.13194879337641252,0.0,1151.2236862697823
0.85,5,sprayed pasture,-177.96961562499996,-222.70854060223877,0.0,2.161154647671248,230.0,0.0,0.4354345687918742,0.0,0.27961511744291734,54.028866191781198,621.6316644898338
0.4,6,wheat,67.632664444403801,-155.07587615783495,573.94799548115429,1.6398514156604409,350.0,131.94226761643762,0.1,0.034082794675886902,0.14129113814699823,0.0,1425.1515643444282
0.7,7,wheat,-8.9626106079861145,-164.03848676582106,577.16578556219213,1.6490451016062633,350.0,240.0,0.27245582214775449,0.074152502936753045,0.19040019263089347,0.0,3806.750246708031
0.9,8,sprayed pasture,-152.58669919648432,-316.62518596230541,0.0,1.7576648531262389,230.0,0.0,0.36974886879848939,0.0,0.41411171562458704,43.941621328155975,1872.9635881092324
0.5,9,wheat,52.915885450319813,-263.70930051198559,586.07698742695254,1.6745056783627215,350.0,152.11675734368805,0.1,0.029893212667936517,0.21540705142000693,0.0,4250.234100068229
0.9,0,wheat,40.990254013936664,40.990254013936664,630.89025401393667,1.8025435828969618,350.0,239.9,0.31939328525633087,0.087023380091149335,0.10256410256410253,0.0,173.8420674556213
0.65,1,wheat,43.442955056504346,84.433209070441009,635.72942637526774,1.8163697896436219,350.0,240.0,0.37701639277204252,0.071031765284862922,0.1112477253763533,0.0,489.3506446046264
0.85,2,sprayed pasture,-207.57499999999999,-123.14179092955898,0.0,2.2923125176193029,230.0,0.0,0.50118809337241055,0.0,0.2358958274602323,57.30781294048257,274.3335703059431
0.95,3,wheat,151.02395770250797,27.882166772948992,651.53128498360172,1.8615179570960048,350.0,125.38437411903486,0.1,0.040465891081085816,0.118171497930322,0.0,1007.7185923767973
0.25,4,wheat,-114.49858813191688,-86.616421358967884,449.42577097239354,1.2840736313496959,350.0,240.0,0.23229502179002495,0.042025289009456596,0.16561029827457008,0.0,1970.398173653878
0.15,5,sprayed pasture,-177.96961562499996,-264.58603698396786,0.0,1.1815281738382557,230.0,0.0,0.31426683437191172,0.0,0.3272552101117695,29.538204345956391,722.9086802371945
0.1,6,wheat,-163.45861472173661,-428.0446517057045,308.5587185535278,0.88159633872436516,350.0,180.92359130808723,0.1,0.035190052140871383,0.14780657610868042,0.0,1144.6827976801467
0.7,7,wheat,-2.0024180953169477,-430.04706980102145,587.13259179121928,1.6775216908320552,350.0,240.0,0.27653554155531457,0.076965371868712745,0.1739098011817377,0.0,3115.200152875002
0.75,8,sprayed pasture,-152.58669919648432,-582.63376899750574,0.0,1.8474908402066852,230.0,0.0,0.29101097044612068,0.0,0.38416971993110494,46.187271005167133,1453.4246422147828
0.5,9,wheat,66.943344955752949,-515.69042404175275,603.84268552345145,1.72526481578129,350.0,147.62545798966573,0.1,0.029410161964377311,0.19202607613556733,0.0,3387.8169140558025
0.2,0,wheat,-169.64315388293497,-169.64315388293497,420.25684611706504,1.2007338460487573,350.0,239.9,0.28979312848100258,0.083195124103834811,0.10256410256410253,0.0,98.46315147928995
0.95,1,wheat,35.244625802288404,-134.39852808064657,627.099606107672,1.7917131603076344,350.0,240.0,0.36233620046783083,0.089039105966246229,0.1059823992434411,0.0,366.41519616421215
0.65,2,sprayed pasture,-207.57499999999999,-341.97352808064659,0.0,2.3184466480009416,230.0,0.0,0.40319997860790008,0.0,0.22718445066635284,57.961166200023541,187.008795100606
0.9,3,wheat,153.93753299576002,-188.03599508488657,653.62282928038451,1.8674937979439559,350.0,124.07766759995292,0.1,0.043902219218629586,0.11216108403313974,0.0,643.646783224527
0.5,4,wheat,30.934041951492837,-157.10195313339372,627.97888837745916,1.7942253953641689,350.0,240.0,0.23614553814463768,0.048673605571287415,0.1427158936522942,0.0,1583.9948266059102
0.4,5,sprayed pasture,-177.96961562499996,-335.07156875839371,0.0,1.8721075490375638,230.0,0.0,0.31777008367524684,0.0,0.3055938343061425,46.802688725939099,682.6799654114798
0.85,6,wheat,100.49138161583097,-234.58018714256275,633.10049959213302,1.8088585702632372,350.0,146.39462254812179,0.1,0.038093468301501301,0.1452304211128299,0.0,2154.045418440855
0.75,7,wheat,-13.187331632350723,-247.76751877491347,571.11610004776207,1.6317602858507487,350.0,240.0,0.18112817867998313,0.036329295640509601,0.2303291804079165,0.0,5688.069911795015
